seller_id,seller_zip_code_prefix,seller_city,seller_state,region_id,first_sale_timestamp,last_sale_timestamp,sold_item_count,distinct_order_count,distinct_product_count,merchandise_value,freight_value
49383af7ab774e4e8f3000f49c83dc4b,12080,taubate,SP,SP,2018-04-27 19:48:04,2018-08-20 23:18:27,12,8,1,660.00,242.23
4965a7002cca77301c82d3f91b82e1a9,18074,sorocaba,SP,SP,2018-04-21 09:36:56,2018-04-21 09:36:56,1,1,1,8.49,7.87
497709c2976a8fa308730a2dec5b0726,09981,diadema,SP,SP,2018-07-19 19:22:05,2018-07-19 19:22:05,2,1,1,76.00,18.04
4978a02ea9c8be7a9b5480680f40334e,08215,sao paulo,SP,SP,2018-03-21 14:03:09,2018-08-05 11:58:34,19,18,14,2356.61,340.23
499185655c29ecfdbfe776ef7cf875b5,90520,porto alegre,RS,RS,2018-06-02 13:29:22,2018-06-02 13:29:22,1,1,1,89.00,17.33
4992e76a42cb3aad7a7047e0d3d7e729,03334,sao paulo,SP,SP,2017-05-12 14:58:01,2018-08-13 20:53:44,74,57,23,2211.10,1007.47
499ec63c58e51296c9cf57edcfe1c8a8,02918,sao paulo,SP,SP,2018-04-11 16:15:39,2018-06-03 19:20:42,5,5,1,365.00,47.93
49cdc90518a4f82676b38b3c1aa43ff6,03031,sao paulo,SP,SP,2018-06-11 11:10:56,2018-08-28 17:39:38,5,5,5,1539.50,82.61
49e7217cfe4e427191c378ec626d8737,35570,formiga,MG,MG,2017-05-20 15:56:32,2018-05-27 20:45:09,14,13,9,3002.70,375.61
49f8d2ea7b718d0ce587d34207caf2b4,09830,sao bernardo do campo,SP,SP,2018-08-23 20:34:07,2018-08-23 20:34:07,1,1,1,149.90,15.36
4a1917ef994878940e1fb03eeb787ad7,70610,brasilia,DF,DF,2018-06-19 16:41:53,2018-07-26 10:31:00,3,2,2,768.00,78.62
4a1f694197d05fe70026b016a7316b41,13920,pedreira,SP,SP,2018-02-17 01:22:20,2018-08-12 20:10:32,23,14,12,907.77,370.98
4a23adac87cf538689fa600d976f78b2,04537,sao paulo,SP,SP,2018-08-18 11:49:40,2018-08-22 13:02:19,3,3,1,405.00,35.41
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,SP,2017-01-08 09:35:14,2018-08-27 10:46:11,1987,1806,399,200472.92,35067.04
4a3ccda38b2129705f3fb522db62ca31,17504,marilia,SP,SP,2017-09-13 15:07:45,2018-08-19 14:51:36,78,66,45,17062.59,1432.34
4a5b36211b1f51bf7eaa5c10a57fa483,24445,sao goncalo,RJ,RJ,2018-08-05 21:20:52,2018-08-05 21:20:52,1,1,1,139.19,16.07
4a82168aaef173cbb6e46ae88728f919,84500,irati,PR,PR,2018-07-13 15:26:30,2018-08-07 13:32:25,4,4,2,512.00,100.39
4a82c4af97ffc0fb2dc26bfdc03b1842,35590,lagoa da prata,MG,MG,2017-05-30 19:12:37,2017-08-15 14:31:33,3,3,3,143.70,67.20
4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),BA,BA,2017-02-02 01:00:37,2018-08-04 10:49:08,30,29,27,7595.87,839.34
4aba6a02a788d3ec81c03137144d9a80,89460,canoinhas,SC,SC,2018-01-16 14:09:55,2018-01-16 14:09:55,1,1,1,89.90,15.38
4b0fdb526525f9890eb145bf1534640e,14940,ibitinga,SP,SP,2018-02-25 15:14:28,2018-08-22 15:53:04,20,18,10,2419.00,535.21
4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,SP,SP,2016-10-04 09:16:33,2017-03-18 16:32:13,8,8,5,1849.79,113.03
4b39558c138930b9e5489c93b6df5fe3,49055,aracaju,SE,SE,2017-11-15 00:16:15,2018-01-14 16:43:17,5,4,3,1096.70,132.40
4b5f66b7adcf57f1ecc0d3c07dd6b177,87025,vendas@creditparts.com.br,PR,PR,2017-03-21 16:03:34,2018-07-25 16:11:44,38,23,10,6381.78,734.18
4b90495391ac0bd181a80a459df1e718,96400,bage,RS,RS,2016-10-05 22:24:40,2016-10-05 22:24:40,1,1,1,248.00,18.11
4b9750c8ad28220fe6702d4ecb7c898f,13484,limeira,SP,SP,2017-10-12 12:42:46,2018-08-27 12:11:07,222,218,34,15915.30,3389.80
4b98b0428fc1932cc2514ef9ce2505e6,06795,taboao da serra,SP,SP,2017-09-11 11:28:21,2017-11-16 17:01:40,2,2,2,327.63,35.80
4ba52dfeba874da5b9ee7b17c7494f04,08790,mogi das cruzes,SP,SP,2017-07-31 15:18:44,2017-10-23 18:48:32,11,11,11,1463.00,204.91
4bc3d93e4a5f88a598d3d8ce4ae510b3,04564,sao paulo,SP,SP,2018-07-08 13:34:57,2018-07-08 13:34:57,1,1,1,169.00,19.28
4bcec44888b30ba9001234c534716d3f,09230,santo andre,SP,SP,2018-01-06 11:57:52,2018-07-18 15:22:25,5,5,2,146.00,63.23
4bde6149c15cf7e177b36fa060dd6de8,99500,carazinho,RS,RS,2016-10-07 11:33:35,2016-10-10 11:22:36,2,2,2,159.80,32.66
4be2e7f96b4fd749d52dff41f80e39dd,69900,rio branco,AC,AC,2016-10-05 22:44:13,2016-10-05 22:44:13,1,1,1,267.00,32.84
4be6b962d83299498bae2190f95d6566,13561,sao carlos,SP,SP,2018-03-07 16:53:53,2018-08-12 16:08:03,12,11,6,508.80,182.29
4be9ae93c4fc0f41713d71a4194ee1b3,35500,divinopolis,MG,MG,2018-08-17 17:26:08,2018-08-17 17:26:08,1,1,1,109.90,27.07
4bf2f4ee540798a61f9636d12cd9cc80,19814,assis,SP,SP,2017-03-29 10:31:33,2018-08-09 09:12:58,30,29,18,4995.56,505.45
4bf658053d453036c70976bccb2c31b2,15070,sao jose do rio preto,SP,SP,2017-04-15 12:11:01,2017-05-18 12:26:29,2,2,2,1742.99,81.57
4bfc7a4a1cf8d4d2121c27422d9e50b5,03111,sao paulo,SP,SP,2018-03-25 20:34:15,2018-08-22 19:14:34,40,26,7,8124.40,1067.19
4c03b9dd4c11ee2cb35c96c49efc9420,13232,campo limpo paulista,SP,SP,2017-05-04 08:41:54,2017-10-06 19:35:38,48,48,5,6458.60,843.73
4c18691b6037662be2df78a765d98ab5,03167,sao paulo,SP,SP,2018-02-25 18:55:59,2018-08-28 10:57:13,67,63,31,3195.52,1120.99
4c1c7281388a33dd06daac44f9fadbd1,17510,marilia,SP,SP,2018-04-04 09:12:02,2018-06-20 19:31:47,5,5,5,188.32,81.59
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,SP,2017-02-14 14:24:24,2018-08-20 21:37:48,346,261,20,14592.27,4397.57
4c498c7345e89aebad651544829beca0,06341,carapicuiba,SP,SP,2017-12-02 18:06:27,2018-08-16 10:32:24,48,48,20,4819.76,570.00
4c4d546adf3c3868fe19c9ec6e9ffda9,87013,maringa,PR,PR,2018-06-07 09:19:48,2018-08-16 15:54:42,3,2,2,111.70,45.39
4c60877808f4318ef1107fbeb8f89afa,12940,atibaia,SP,SP,2017-12-01 18:40:44,2018-01-16 14:33:54,2,2,2,118.00,32.63
4c61e37f664c3c88aff092aa5ac779d7,24020,niteroi,RJ,RJ,2018-03-10 18:18:20,2018-04-17 11:12:01,8,7,3,788.31,119.86
4c8545742faaf58fafd5fd14d25d75cf,15603,fernandopolis,SP,SP,2018-03-15 22:07:54,2018-05-19 18:08:37,4,4,4,3020.00,196.31
4c8b8048e33af2bf94f2eb547746a916,14940,ibitinga,SP,SP,2017-08-22 16:50:10,2018-08-24 21:17:00,27,23,23,2020.73,438.08
4cc43a222a0f94910728b62b97a8c5f8,14026,ribeirao preto,SP,SP,2018-01-31 14:13:06,2018-01-31 14:13:06,1,1,1,108.50,12.26
4cc4fd4fdd406a85bbdc1f824b731bd7,85906,toledo,PR,PR,2018-02-26 12:08:58,2018-02-26 12:08:58,2,1,1,539.98,31.24
4ce6e5f6c52515177e18c1c9361d8677,09895,sao bernardo do campo,SP,SP,2018-07-16 22:08:56,2018-07-16 22:08:56,1,1,1,226.60,25.67
4ce8b55b4bfa4659184e7becc1fba3f2,83823,fazenda rio grande,PR,PR,2018-04-23 13:47:32,2018-04-29 19:19:56,2,2,2,199.00,59.87
4cf490a58259286ada5ba8525ba9e84a,14910,tabatinga,SP,SP,2017-03-14 13:06:10,2017-11-23 12:17:53,8,8,6,1254.20,155.19
4d0041cdbe51b4617d95c70b19decc74,36052,juiz de fora,MG,MG,2018-05-10 21:50:13,2018-07-31 09:52:59,8,8,6,5235.20,230.29
4d232b78ab7ef10393dc3807d827bc0d,30120,belo horizonte,MG,MG,2018-07-22 14:07:35,2018-08-15 20:14:22,5,5,2,1475.00,214.99
4d600e08ecbe08258c79e536c5a42fee,85988,entre rios do oeste,PR,PR,2016-10-06 07:53:10,2017-03-15 19:08:27,8,8,8,4465.34,168.12
4d6d651bd7684af3fffabd5f08d12e5a,17209,jau,SP,SP,2017-04-25 11:30:33,2018-08-23 17:09:58,395,369,70,43587.40,7898.91
4d6fb82c629c7a5028bfd973c07b05e0,31525,belo horizonte,MG,MG,2017-02-22 19:36:22,2017-02-28 21:49:29,2,2,1,278.00,49.43
4d8809767a5bafe22909c77951fb6b41,06803,embu das artes,SP,SP,2017-10-25 17:17:47,2017-10-25 17:17:47,1,1,1,50.00,8.72
4d9fea3499bdc22aa4da4e339365f215,04209,sao paulo,SP,SP,2018-02-17 16:39:44,2018-07-04 16:17:34,2,2,1,192.54,30.20
4da0e408c99d2fdc2126dc9fce518060,86300,cornelio procopio,PR,PR,2017-01-14 15:42:20,2018-08-13 18:42:05,54,44,30,3026.00,938.73
4dab98ca6cd6d3df586203cefd28a042,91150,porto alegre,RS,RS,2018-03-05 13:28:54,2018-03-05 13:28:54,1,1,1,154.90,18.33
4dbd95a08b31ede5c82d3f861cb1ce1a,80210,curitiba,PR,PR,2017-05-21 11:56:58,2017-11-14 16:47:06,6,6,6,1304.67,189.36
4dc2e811a1760953cb7c6a590b498943,17230,itapui,SP,SP,2018-08-20 22:32:41,2018-08-20 22:32:41,1,1,1,175.00,24.84
4dc646b9b9e8e411ef48ba000ea3ac6f,13272,valinhos,SP,SP,2018-02-03 18:28:57,2018-08-16 16:49:11,5,4,4,289.70,63.56
4ddeb3e828550cddc8d45c8bc36ab2d1,01131,sao paulo,SP,SP,2017-03-15 12:19:23,2017-03-15 12:19:23,1,1,1,152.00,12.45
4de6e4ba574aa9dfdc824bc44dc47fdd,83402,colombo,PR,PR,2018-01-09 06:37:43,2018-07-05 10:50:12,14,14,12,451.10,253.32
4deebb3199eeafb282ae33229144f94b,02112,sao paulo,SP,SP,2018-01-14 18:19:35,2018-07-28 13:14:25,5,4,3,779.70,141.79
4e06067cc08b3f41d837768d392c3ee3,32604,betim,MG,MG,2017-07-16 15:27:12,2018-08-04 19:38:07,46,31,28,941.72,572.53
4e0d109ccfba9a1151c103049880c857,25550,sao joao de meriti,RJ,RJ,2017-11-24 02:25:07,2018-05-31 17:29:44,2,2,2,279.89,67.84
4e17c65a516f69d023a2ae78b84f28d6,08673,suzano,SP,SP,2017-03-13 23:46:04,2018-08-26 19:22:51,74,61,47,7639.26,1155.54
4e2627090e6e5b9fabba883a37897683,31565,belo horizonte,MG,MG,2018-01-14 21:52:31,2018-02-26 21:40:14,5,2,2,199.50,68.12
4e326052e5dbba8adcd512f3450a307e,08020,sao paulo,SP,SP,2018-01-31 16:24:50,2018-02-25 11:56:11,6,3,1,570.00,85.96
4e42581f08e8cfc7c090f930bac4552a,13660,portoferreira,SP,SP,2017-11-24 18:11:33,2017-12-07 10:29:18,4,3,3,336.00,117.80
4e480be820e37de1444325ff358c9296,37410,tres coracoes,MG,MG,2018-07-11 20:01:00,2018-07-11 20:01:00,2,1,1,430.30,143.44
4e5725ba188db8252977a4f0227bd462,14092,ribeirao preto,SP,SP,2018-02-20 18:27:39,2018-05-25 23:56:57,25,22,13,1930.59,382.61
4e6015589b781adaa5ce7f1892d06bb1,11440,guaruja,SP,SP,2017-10-12 19:42:09,2018-01-24 11:06:18,3,3,1,684.00,56.50
4e7c18b98d84e05cbae3ff0ff03846c2,14882,jaboticabal,SP,SP,2017-02-04 20:09:10,2018-07-12 16:53:30,89,82,31,9177.90,2875.98
4e85b538b0dad58852641540686d0e14,12238,sao jose dos campos,SP,SP,2017-07-27 08:45:34,2018-06-25 14:34:45,4,4,4,361.98,74.36
4e8dacf3d38f281ae26c3e0321d92d88,08420,sao paulo,SP,SP,2017-01-27 14:59:18,2017-06-05 12:13:39,15,10,5,2644.95,216.16
4e922959ae960d389249c378d1c939f5,12327,jacarei,SP,SP,2016-10-10 17:49:21,2018-08-28 19:44:25,454,420,136,46030.37,7274.38
4e92348462c75b6c842b994ce84a0ed4,94930,cachoeirinha,RS,RS,2018-07-03 22:20:41,2018-07-03 22:20:41,1,1,1,69.90,15.59
4ea2f12dbe91deeacd2c1e74f069a6e6,02334,sao paulo,SP,SP,2017-09-05 21:20:12,2018-04-08 23:24:30,6,4,4,210.20,70.07
4eb61f060e7dcc1d5a80d806c35cc541,05743,sao paulo,SP,SP,2018-03-23 13:10:56,2018-08-23 00:46:54,8,8,3,1313.00,153.12
4ebdc7e6cd6102a022dadc49156d4ea8,05030,sao paulo,SP,SP,2017-02-22 10:39:37,2018-07-19 19:38:57,32,29,23,928.70,369.20
4eeb99008a0f59d2c7759c59f9a346eb,06807,embu das artes,SP,SP,2018-04-23 10:39:30,2018-06-18 14:07:12,2,2,2,1282.00,38.95
4ef4c39cf3c24f326434cf0b2e48046a,05004,sao paulo,SP,SP,2018-01-18 19:22:23,2018-08-23 09:53:04,9,8,2,891.00,126.17
4f0d637c1197fd65405ebd755ac9f86b,06768,taboao da serra,SP,SP,2018-05-30 21:48:24,2018-06-20 20:30:31,2,2,2,199.80,32.67
4f1f1c8666cdb6442f775c4e8caed465,30240,belo horizonte,MG,MG,2018-07-25 22:39:01,2018-08-01 14:04:51,2,2,2,944.98,125.41
4f40d2ed38d1cc945364a7cd202a82c7,02337,sao paulo,SP,SP,2017-11-25 15:23:14,2017-11-25 15:23:14,1,1,1,319.90,16.99
4fae87d32467e18eb46e4a76a0a0b9ce,99670,ronda alta,RS,RS,2018-08-17 21:45:54,2018-08-17 21:45:54,1,1,1,100.90,19.90
4fb41dff7c50136976d1a5cf004a42e2,44002,feira de santana,BA,BA,2017-11-27 20:01:56,2018-02-02 21:38:36,3,3,3,1230.00,66.77
4fe2f67634d00c021aa01f96b6f2d68e,87035,maringa,PR,PR,2018-08-11 19:27:59,2018-08-16 20:58:56,2,2,2,86.80,32.04
5011f0d93373a4c5753adf58ca77af8d,11013,santos,SP,SP,2017-08-16 11:32:22,2018-05-14 14:34:52,22,12,4,1009.42,381.43
503c1de08ae81a2d86f17951b204db55,03725,sao paulo,SP,SP,2017-06-28 15:23:34,2018-07-26 09:26:38,22,22,2,4906.99,414.91
5058e8c1e82653974541e83690655b4a,08583,itaquaquecetuba,SP,SP,2017-10-16 17:57:03,2018-08-03 18:54:39,78,63,31,10022.82,3055.11
5075aaa8404020ae6aa8bf4792099b41,37706,pocos de caldas,MG,MG,2017-03-16 10:22:52,2018-01-13 19:23:28,23,13,6,1822.80,447.72
50770d25768b0486d89be26afca3108f,09271,santo andre,SP,SP,2017-12-12 19:09:19,2018-07-18 12:16:33,6,6,5,171.77,76.09
508808d438fe2ff972ed13bb8f4a82e2,03963,sao paulo,SP,SP,2018-08-04 21:13:47,2018-08-27 22:34:17,11,10,10,294.83,122.64
50a7e551a7b3f8d37cd6e32d8bfbe5ea,09520,sao caetano do sul,SP,SP,2018-07-24 22:15:53,2018-07-24 22:15:53,1,1,1,140.00,27.96
50bf89f1349bc0409a268c3a49678009,15155,jaci,SP,SP,2018-07-02 00:11:34,2018-07-02 00:11:34,1,1,1,179.90,102.57
50c361bcf670d16f6df4d52de3dff924,04131,sao paulo,SP,SP,2018-02-13 21:48:17,2018-02-13 21:48:17,1,1,1,35.00,16.60
50c9975695009e5e6473912e83a6d1da,35530,claudio,MG,MG,2017-02-05 15:53:52,2018-07-23 17:14:32,68,50,36,3964.40,2919.55
51209b446b2073894bdc0face6c73ffc,29104,vila velha,ES,ES,2018-06-13 17:05:52,2018-07-19 11:52:13,4,2,1,359.60,79.28
512d298ac2a96d1931b6bd30aa21f61d,20060,rio de janeiro,RJ,RJ,2018-01-17 09:54:55,2018-08-17 17:25:51,12,11,8,7401.94,321.93
513a54369b6a8a6602fcb0e129c6d78d,09862,sao bernardo do campo,SP,SP,2018-08-18 00:16:00,2018-08-26 12:06:17,2,2,1,47.80,14.86
5145090ab595c0d0b8557199f5701fbf,82900,curitiba,PR,PR,2018-03-15 16:04:46,2018-06-09 21:53:29,4,4,4,1459.60,197.85
5151aea44289d6c6b090ee31c2132508,17515,marilia,SP,SP,2017-02-17 15:29:41,2017-02-20 13:50:49,7,7,1,1315.30,167.17
515d781150feed28a6ac091bb0e3cb8c,79090,campo grande,MS,MS,2016-10-07 21:50:26,2017-05-11 15:19:44,6,6,3,1002.35,152.37
5160d23075764e18e07c1f4a87fad743,09720,sao bernardo do campo,SP,SP,2017-08-14 18:37:59,2017-12-05 09:35:38,39,34,29,2429.00,486.42
516e7738bd8f735ac19a010ee5450d8d,22230,rio de janeiro,RJ,RJ,2018-05-11 18:34:36,2018-08-24 19:51:08,84,76,53,6643.09,1466.23
51702dc2a3e106c76dbff722b5bf0726,13835,conchal,SP,SP,2017-02-23 23:49:22,2018-04-29 12:20:23,14,13,8,2705.10,581.94
5194c22ed1f616ec0c0f33c571542879,37540,santa rita do sapucai,MG,MG,2018-06-21 13:37:25,2018-08-05 15:48:29,4,4,3,245.60,80.85
519a7aa428f18d125a283cf8c014fdd6,89180,rio do oeste,SC,SC,2018-07-07 16:56:54,2018-07-30 21:54:00,3,3,1,79.70,73.10
51a04a8a6bdcb23deccc82b0b80742cf,12914,braganca paulista,SP,SP,2017-11-14 12:04:09,2017-11-14 12:04:09,1,1,1,167.99,31.93
51e0557bc7b86de13e946c60ee91ce39,31510,belo horizonte,MG,MG,2017-05-14 01:23:01,2017-05-14 01:23:01,1,1,1,45.80,17.60
51e4e89242cbb846c2deff3dc015650e,96203,rio grande,RS,RS,2018-04-04 16:32:31,2018-08-20 17:16:49,16,16,10,822.58,353.17
51ed72984a04e5dd35c2b27e77179038,15050,sao jose do rio preto,SP,SP,2017-11-11 19:29:52,2018-04-21 18:38:11,7,7,4,1294.30,198.93
51f108f62cb87d61918159902c8f8583,85801,cascavel,PR,PR,2018-07-24 12:22:38,2018-08-19 08:24:27,3,3,2,303.73,75.03
5206cc4bc2297c833e6061c49bf9c43f,06192,osasco,SP,SP,2016-10-08 12:13:38,2016-10-08 12:13:38,1,1,1,35.00,10.96
52092ddbd3a58c450a4459bf051b2287,17300,dois corregos,SP,SP,2017-11-11 11:22:49,2018-03-27 15:40:33,6,6,4,351.70,75.35
520b493b57809f446cb0a233bb3e25c7,11075,santos,SP,SP,2017-03-10 20:04:32,2017-12-19 11:08:36,73,63,28,3698.90,1063.97
522620dcb18a6b31cd7bdf73665113a9,85801,cascavel,PR,PR,2016-10-03 09:44:50,2018-08-04 22:58:06,180,174,39,57168.49,4661.32
5236605f4d4b0b3e4df85b850393fca0,03311,sao paulo,SP,SP,2017-08-09 13:04:46,2018-08-04 18:22:26,5,5,4,265.30,82.18
52454f90d4c30c016768db02f88c1a74,13091,campinas,SP,SP,2018-05-14 21:28:52,2018-07-13 14:38:35,5,3,4,80.50,67.17
52562a9f449c3dc3d53f5f5b9ed74903,59152,parnamirim,RN,RN,2017-04-27 22:05:13,2018-04-14 14:59:46,14,14,4,3266.60,444.04
525e75a6fb1454a2325ab1734bcec221,06453,barueri,SP,SP,2017-04-13 10:14:47,2017-10-02 12:47:00,11,10,3,657.07,120.00
5275ca25d0358ca73864e0ae41be1320,07024,guarulhos,SP,SP,2018-07-23 09:33:10,2018-08-07 20:21:41,4,4,3,409.60,69.22
527801b552d0077ffd170872eb49683b,17400,garca,SP,SP,2017-10-05 20:25:27,2018-08-24 20:22:30,92,90,26,17942.80,2062.56
52831e5990d0771cb4951d6f12928167,17600,tupa,SP,SP,2018-08-06 16:31:57,2018-08-06 16:31:57,1,1,1,65.00,13.12
528bcf6680c36dddf07620bd35b33a6f,03178,sao paulo,SP,SP,2017-06-11 21:57:20,2017-10-17 01:08:50,2,2,2,969.98,43.86
528ce32f560edd11add4169f6a5b65be,18130,sao roque,SP,SP,2017-05-02 10:01:50,2017-07-20 09:58:18,2,2,2,59.80,15.30
52956b80ae65fda598f06f6b9943e7a9,87050,maringa,PR,PR,2018-05-07 21:04:51,2018-05-31 16:24:49,3,3,1,792.00,66.85
52a50b42accf164f9f019941e5759d9b,13820,monte alegre do sul,SP,SP,2018-08-02 19:52:43,2018-08-22 12:32:55,4,4,2,139.96,57.06
52a52b9f656520e99716f5bc40f661c8,13573,sao carlos,SP,SP,2018-04-29 18:49:23,2018-07-28 13:11:22,8,7,6,783.10,148.12
52ac6f920b7280e4c6d30dd94de6259b,83321,pinhais,PR,PR,2017-02-28 11:27:39,2018-05-23 08:20:07,7,6,5,5657.30,726.59
52b53f7061969fe471d119b6195da864,88301,itajai,SP,SP,2017-08-28 13:15:21,2017-08-28 13:15:21,1,1,1,90.00,8.37
52bb00821bcdd358a5a5a27e1f6be5a1,06268,osasco,SP,SP,2018-01-17 20:41:09,2018-04-11 17:20:17,2,2,2,349.80,38.63
52d76513f0c4d97f3b99570e2c94ee31,93348,novo hamburgo,RS,RS,2017-07-14 17:24:44,2018-08-16 14:34:23,28,19,15,8153.10,889.26
52f0fe436a347ddad7ed5f9aa4e27eaa,01129,sao paulo,SP,SP,2018-01-06 15:42:24,2018-05-18 11:23:17,23,21,16,1484.37,476.53
52f6f9f13ba19504c02781132a049e75,80540,curitiba,PR,PR,2017-03-25 09:08:41,2017-03-25 09:08:41,1,1,1,199.00,23.13
52f976b17ea7f2f087f56dcc419328f6,86820,california,PR,PR,2017-10-05 10:28:57,2018-07-23 20:37:29,6,6,5,7630.00,862.65
52f9db5cfb423382a2fa5c9e39303202,19830,echapora,SP,SP,2017-11-06 20:40:57,2018-08-02 16:45:33,23,22,7,1269.77,358.77
5305693ffae2d3463377b1f6fe67b15a,16300,penapolis,SP,SP,2018-01-02 10:35:07,2018-01-02 10:35:07,1,1,1,93.56,12.99
53088c75f948b48a7ece173ac17f0c12,95840,triunfo,RS,RS,2018-05-22 21:45:29,2018-08-07 17:16:46,3,3,2,261.70,54.53
530ec6109d11eaaf87999465c6afee01,85807,cascavel,PR,PR,2017-05-24 12:17:36,2018-08-23 15:50:07,104,97,30,12983.81,2656.40
53243585a1d6dc2643021fd1853d8905,42738,lauro de freitas,BA,BA,2017-08-28 18:29:21,2018-08-21 09:52:32,410,358,23,222776.05,13080.63
53336f97ddbe53e2a617d07b17447b95,03461,sao paulo,SP,SP,2017-10-04 09:13:51,2017-10-04 09:13:51,1,1,1,599.50,75.33
533d46c1b06970e99f09523a61df4972,18200,itapetininga,SP,SP,2018-02-01 19:36:03,2018-02-04 18:39:24,2,2,1,159.98,32.64
5343d0649eca2a983820bfe93fc4d17e,09270,santo andre,SP,SP,2017-12-18 19:26:02,2018-07-29 19:42:00,111,71,48,10000.64,2392.59
534a01cc6df1e034e05c32028a291fa2,13214,jundiai,SP,SP,2017-08-16 19:24:28,2017-10-23 11:33:12,5,5,4,235.59,59.86
535bf14f36346c7f59d87cece104d70c,20735,rio de janeiro,RJ,RJ,2018-08-19 11:28:30,2018-08-19 11:28:30,1,1,1,50.00,7.77
537eb890efff034a88679788b647c564,20270,rio de janeiro,RJ,RJ,2017-07-17 16:21:05,2018-08-28 21:56:12,173,160,46,4679.70,2499.20
538caafddff204241cecbf3a02e6b3cf,04516,sao paulo,SP,SP,2017-05-16 11:42:33,2018-07-12 11:24:13,9,9,6,148.30,98.19
539ed9e19811677513447759be5eccfc,31520,belo horizonte,MG,MG,2018-06-16 18:52:33,2018-08-26 11:44:34,2,2,2,32.83,31.09
53b0300ca793f9834cd69c0678d35ee8,13339,indaiatuba,SP,SP,2017-11-18 16:05:19,2018-07-30 12:08:24,10,5,5,1662.15,137.31
53d00c40e32aeb924a84ce72b1af869d,14940,ibitinga,SP,SP,2018-01-04 22:09:33,2018-08-04 19:54:42,17,17,9,2165.85,296.22
53e4c6e0f4312d4d2107a8c9cddf45cd,13920,pedreira,SP,SP,2017-02-21 19:06:14,2018-08-27 17:10:36,522,473,162,30148.95,9887.24
54065e9aef7e9e9c2dc23b7594db021a,20040,rio de janeiro,RJ,RJ,2017-03-03 17:42:10,2018-03-05 14:25:21,14,14,12,8003.00,280.43
5415337f1863452476d42d9f14a16a61,30840,belo horizonte,MG,MG,2018-08-04 18:07:07,2018-08-04 18:07:07,1,1,1,44.90,23.45
54219883e72aad869adfb2a54b7bfa0f,18060,sorocaba,SP,SP,2017-11-03 12:26:01,2018-07-10 17:16:33,5,5,3,6750.00,829.55
542917da124346b47ea1ac79a93ce454,82560,curitiba,PR,PR,2017-03-04 16:27:08,2017-08-07 14:14:22,20,20,13,1303.90,363.18
5444b12c82f21c923f2639ebc722c1ea,02051,sao pauo,SP,SP,2017-04-25 01:25:34,2017-04-25 01:25:34,1,1,1,169.90,9.56
544863df86ed3b78a04e0820d41430ee,29166,serra,ES,ES,2018-07-02 10:21:35,2018-07-02 10:21:35,1,1,1,23.90,15.27
54583ab379489add547fe47b628db589,09810,sao bernardo do campo,SP,SP,2018-07-23 18:18:54,2018-08-28 15:58:28,10,10,6,2240.00,151.08
54965bbe3e4f07ae045b90b0b8541f52,85851,foz do iguacu,PR,PR,2017-10-18 21:56:13,2018-07-03 19:59:42,86,78,53,10961.30,2203.54
54a1852d1b8f10312c55e906355666ee,13456,santa barbara d'oeste,SP,SP,2017-01-12 12:01:14,2018-08-21 19:49:42,204,200,47,17226.44,3387.96
54aa8463e87776b5612f4bdc4bd5d4de,30550,belo horizonte,MG,MG,2016-10-07 10:57:46,2017-02-21 10:53:34,7,7,4,649.30,123.53
54c04bdb5ec46762f8f08c7e8f86ed4a,88037,florianopolis,SC,SC,2018-02-06 15:10:03,2018-08-09 10:00:38,19,18,12,3281.66,476.12
55029529919c0123526150bd26ca8f20,32280,contagem,MG,MG,2018-06-13 13:31:02,2018-08-13 15:07:30,7,7,6,453.95,134.88
553a440137d6e0cf776aee0bb83ac9f5,13481,limeira,SP,SP,2018-05-11 15:20:39,2018-05-29 14:29:23,2,2,2,144.80,30.34
5563732abe64c3036cb97ad924128dd1,07192,guarulhos,SP,SP,2017-06-25 22:59:52,2017-12-20 09:56:32,3,2,3,404.00,37.60
5566627eab3fe93fd6ee08798226101a,83005,sao jose dos pinhais,PR,PR,2017-04-13 00:27:41,2018-01-22 10:33:42,5,5,4,85.50,102.31
556a6409838156ea299c9d1f9e2dde43,81200,curitiba,PR,PR,2018-06-19 10:11:16,2018-08-11 23:28:46,4,4,4,1362.80,86.84
557f22c76691849db52d2abccf0015d0,75650,morrinhos,GO,GO,2017-05-08 13:45:25,2017-09-12 23:58:05,14,13,4,865.86,326.70
5587130f9850696ed7fafbc91c2cee44,04311,sao paulo,SP,SP,2018-07-13 17:55:51,2018-08-07 09:25:23,2,2,2,69.80,33.69
559d56f3b8f0bc2e5a9a62fe2ce2a39f,89220,joinville,SC,SC,2018-08-05 09:19:13,2018-08-05 23:10:33,2,2,2,385.00,48.72
55a5b51f93f2b70ea513f5a047b0262a,36301,sao joao del rei,MG,MG,2017-04-04 16:33:35,2017-10-06 10:36:09,41,39,5,4002.30,847.08
55bb6fe5bebe5012e2d7d9928e1128ff,17052,bauru,SP,SP,2018-01-20 21:20:55,2018-07-30 13:35:11,16,15,11,1816.55,576.47
